2807,39.98233570549707
2808,50.47260815397236
2809,79.87304190213472
2810,97.85099354829337
2811,65.71160800936318
2812,39.37088734960435
2813,68.471970860572
2814,66.80285956916755
2815,24.105906385918203
2816,42.676121086067276
2817,10.140784094155773
2818,47.33443415033429
2819,114.31769417917715
2820,69.5365252267569
2821,29.990128283907882
2822,91.43200218234124
2823,56.81808310876694
2824,95.86683792030706
2825,141.22482928887308
2826,116.79687649461073
2827,62.858003317124535
2828,33.1543205007749
2829,38.07812366008417
2830,13.516322115832775
2831,114.06728031895761
2832,45.4372391702643
2833,51.12249607278355
2834,24.007867377790294
2835,55.69099263002747
2836,108.94150071208408
2837,43.70878666758058
2838,33.938073459196914
2839,139.2581976755431
2840,57.53093091466518
2841,51.33098161923579
2842,39.70346787483858
2843,17.03684162927237
2844,33.46102557450785
2845,42.99628245575567
2846,44.151879499588205
2847,75.54496234219597
2848,54.298115189138024
2849,49.04303313412464
2850,59.24881120515502
2851,48.97449887290215
2852,76.38839438022968
2853,70.14777144024805
2854,65.64919388795819
2855,45.428167291380056
2856,15.49259046671492
2857,49.978684872400386
2858,38.541631521170395
2859,47.68623375656341
2860,33.32246934782062
2861,55.27683240643092
2862,26.389659913275487
2863,52.20827287582059
2864,40.95376642986428
2865,95.80542257530699
2866,46.98715114429499
2867,66.12925170895011
2868,44.79838349949605
2869,64.17751333430638
2870,41.90396619550125
2871,41.91898719185273
2872,46.250283891412195
2873,48.31628145386927
2874,44.21972463638213
2875,35.719304219615324
2876,30.6730794083535
2877,60.857106589698084
2878,44.77984145482228
2879,15.991638691132083
2880,34.60602848272538
2881,20.627346439657313
2882,105.5654744836426
2883,55.80531129765774
2884,18.010961502400345
2885,52.066710931908084
2886,117.50792937600316
2887,48.5479285725534
2888,43.10518110649788
2889,60.804124090471376
2890,45.51612966600601
2891,32.06106439366425
2892,30.238515820683705
2893,30.287975673549507
2894,31.48485207357812
2895,14.881247665315737
2896,46.45174456960301
2897,46.03009699448628
2898,55.36243599853864
2899,55.88387110932956
2900,62.133037035389094
2901,80.14959461868685
2902,22.49563233059188
2903,96.15787290213527
2904,45.83129341090683
2905,66.01034128656934
2906,32.541601543008454
2907,17.773169923918484
2908,29.72547428102939
2909,15.490998817203272
2910,32.450877766033486
2911,47.760994803426236
2912,58.50397168881829
2913,64.86048547851767
2914,63.30511166363221
2915,37.941737795805814
2916,54.485907711799804
2917,56.56070037780015
2918,51.8501843932963
2919,47.82484244304463
2920,21.250323339080083
2921,23.500052373836443
2922,47.118227837385525
2923,70.78523929886609
2924,43.67803715901957
2925,46.98889549727319
2926,42.55827325512363
2927,46.34538291794848
2928,39.074405599826704
2929,47.3409666825992
2930,25.400938755530447
2931,25.99877557850341
2932,59.12885812462884
2933,79.78103503523334
2934,21.372939332359728
2935,87.40825558375678
2936,8.836947072271323
2937,33.98781054522199
2938,21.669939158320403
2939,69.15780621641876
2940,78.13525109234962
2941,64.63642352844076
2942,22.67237919716087
2943,17.453961877383033
2944,89.55421347110828
2945,17.761306820296173
2946,73.22053817350968
2947,54.22915661020061
2948,34.703220260601555
2949,47.120988118452274
2950,43.988671861856396
2951,58.68974612049981
2952,61.58618468711376
2953,87.4757492488397
2954,27.883916511067003
2955,46.29286507396912
2956,32.68952808628312
2957,85.80422152587057
2958,72.51510442087854
2959,114.38546224639917
2960,82.03809114231987
2961,44.047343623497376
2962,58.51962583641352
2963,28.18717478111548
2964,87.88279886461993
2965,60.59558901551144
2966,25.619612818105214
2967,76.35153365016625
2968,35.97523271032698
2969,44.39430905925847
2970,53.67868199287614
2971,17.36457262607751
2972,42.896690565824336
2973,34.98649536242432
2974,39.82773902621257
2975,20.6172003782437
2976,27.59846199197786
2977,43.34977751690434
2978,45.812112778737294
2979,53.24566260030769
2980,42.723872773683745
2981,32.68310730478693
2982,18.77896283107222
2983,43.26815180830105
2984,44.91342845296133
2985,28.105979766939495
2986,90.16899058273647
2987,32.22735913522109
2988,52.59042002106158
2989,54.64719989935447
2990,75.76588158214331
2991,31.72106142456127
2992,39.216926802405425
2993,62.10796927356982
2994,25.463296814883236
2995,44.18130833884131
2996,33.35583560910249
2997,41.22759147973367
2998,50.163886139316354
2999,39.1319810664472
